 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos 
   998    8.836         673.656         932.969         939.063         941.781;
   999    8.845         638.219         899.156         905.094         907.781;
  1000    8.854         602.813         864.969         871.469         874.688;
  1001    8.863         567.406         830.844         837.438         840.969;
  1002    8.872         531.969         796.750         803.969         807.813;
  1003    8.881         496.563         762.938         770.219         774.125;
  1004    8.890         461.156         729.125         736.500         740.938;
  1005    8.898         425.719         695.531         702.844         707.250;
  1006    8.907         390.313         662.031         669.219         673.531;
  1007    8.916         354.906         628.313         635.313         639.063;
  1008    8.925         319.469         594.594         601.406         604.875;
  1009    8.934         284.063         560.625         566.875         569.688;
  1010    8.943         248.656         526.719         533.125         535.844;
  1011    8.952         213.219         492.813         499.656         502.719;
  1012    8.960         177.813         459.156         466.750         470.406;
  1013    8.969         142.406         425.563         433.188         437.219;
  1014    8.978         106.969         392.000         400.000         404.875;
  1015    8.987          71.563         358.281         366.406         371.750;
  1016    8.996          36.156         324.250         332.531         337.813;
  1017    9.005           0.969         290.219         298.531         303.500;
  1018    9.014           0.000         260.219         265.375         269.406;
  1019    9.022           0.000         247.875         250.219         252.031;
  1020    9.031           0.000         247.031         252.531         255.531;
  1021    9.040           0.000         252.000         255.094         256.125;
  1022    9.049           0.000         255.031         259.000         261.000;
  1023    9.058           0.000         257.000         259.281         261.000;
  1024    9.067           0.000         257.219         260.688         261.531;
  1025    9.076           0.000         258.313         261.000         262.063;
  1026    9.084           0.000         259.000         261.531         262.625;
  1027    9.093           0.000         260.031         262.469         263.844;
  1028    9.102           0.000         261.000         263.281         264.219;
  1029    9.111           0.000         261.563         264.000         264.813;
  1030    9.120           0.000         262.344         264.688         265.375;
  1031    9.129           0.000         263.125         265.375         266.156;
  1032    9.138           0.000         263.906         266.000         266.875;
  1033    9.146           0.000         264.844         266.656         267.406;
  1034    9.155           0.000         265.500         267.219         268.000;
  1035    9.164           0.000         266.000         267.813         268.313;
  1036    9.173           0.000         266.594         268.281         268.813;
  1037    9.182           0.000         267.031         268.844         269.094;
  1038    9.191           0.000         267.531         269.063         269.500;
  1039    9.199           0.000         268.000         269.500         269.906;
  1040    9.208           0.000         268.125         269.938         270.000;
  1041    9.217           0.000         268.500         270.000         270.125;
  1042    9.226           0.000         268.875         270.000         270.406;
  1043    9.235           0.000         269.000         270.188         270.656;
  1044    9.244           0.000         269.000         270.406         270.938;
  1045    9.253           0.000         269.031         270.625         271.000;
  1046    9.261           0.000         269.219         270.875         271.000;
  1047    9.270           0.000         269.406         271.000         271.094;
  1048    9.279           0.000         269.594         271.156         271.250;
  1049    9.288           0.000         270.281         271.375         271.406;
  1050    9.297           0.000         270.594         271.563         271.594;
  1051    9.306           0.000         270.906         271.781         271.750;
  1052    9.315           0.000         271.000         271.969         271.906;
  1053    9.323           0.000         271.000         272.000         272.000;
  1054    9.332           0.000         271.000         272.000         272.000;
  1055    9.341           0.000         271.000         272.000         272.000;
  1056    9.350           0.000         271.031         272.094         272.063;
  1057    9.359           0.000         271.188         272.219         272.188;
  1058    9.368           0.000         272.125         273.125         272.281;
  1059    9.377           0.000         272.656         273.563         273.375;
  1060    9.385           0.000         273.000         273.969         273.750;
  1061    9.394           0.000         273.000         274.000         274.000;
  1062    9.403           0.000         273.000         274.000         274.000;
  1063    9.412           0.000         273.000         274.000         274.000;
  1064    9.421           0.000         273.000         274.000         274.000;
  1065    9.430           0.000         273.031         274.000         274.000;
  1066    9.439           0.000         273.188         274.094         274.063;
  1067    9.447           0.000         273.313         274.219         274.188;
  1068    9.456           0.000         274.219         274.344         274.313;
  1069    9.465           0.000         274.594         275.219         274.469;
  1070    9.474           0.000         275.000         275.563         275.125;
  1071    9.483           0.000         275.000         275.906         275.375;
  1072    9.492           0.000         275.000         276.000         275.625;
  1073    9.501           0.000         275.000         276.000         275.875;
  1074    9.509           0.000         275.000         276.000         276.000;
  1075    9.518           0.000         275.000         276.000         276.000;
  1076    9.527           0.000         275.000         276.000         276.000;
  1077    9.536           0.000         275.000         276.000         276.000;
  1078    9.545           0.000         275.063         276.000         276.000;
  1079    9.554           0.000         275.156         276.063         276.000;
  1080    9.563           0.000         276.281         276.156         276.094;
  1081    9.571           0.000         276.813         276.281         276.219;
  1082    9.580           0.000         277.000         276.375         276.313;
  1083    9.589           0.000         277.000         276.469         276.406;
  1084    9.598           0.000         277.000         276.563         276.531;
  1085    9.607           0.000         277.000         276.656         276.625;
  1086    9.616           0.000         277.000         276.781         276.719;
  1087    9.624           0.000         277.000         276.875         276.844;
  1088    9.633           0.000         277.000         276.969         276.938;
  1089    9.642           0.000         277.000         277.000         277.000;
  1090    9.651           0.000         277.000         277.063         277.000;
  1091    9.660           0.000         277.031         277.156         277.031;
  1092    9.669           0.000         277.125         277.219         277.094;
  1093    9.678           0.000         278.063         278.313         277.188;
  1094    9.686           0.000         278.500         278.688         278.219;
  1095    9.695           0.000         278.938         279.000         278.594;
  1096    9.704           0.000         279.000         279.000         279.000;
  1097    9.713           0.000         279.000         279.000         279.000;
  1098    9.722           0.000         279.000         279.000         279.000;
  1099    9.731           0.000         279.000         279.000         279.000;
  1100    9.740           0.000         279.000         279.000         279.000;
  1101    9.748           0.000         279.000         279.000         279.000;
  1102    9.757           0.000         279.000         279.000         279.000;
  1103    9.766           0.000         279.000         279.000         279.000;
  1104    9.775           0.000         279.000         279.000         279.000;
  1105    9.784           0.000         279.000         279.000         279.000;
  1106    9.793           0.000         279.000         279.000         279.000;
  1107    9.802           0.000         279.031         279.094         279.000;
  1108    9.810           0.000         279.125         279.156         279.063;
  1109    9.819           0.000         280.188         280.438         279.125;
  1110    9.828           0.000         280.688         280.906         279.188;
  1111    9.837           0.000         281.000         281.000         279.281;
  1112    9.846           0.000         281.000         281.000         279.344;
  1113    9.855           0.000         281.000         281.000         279.406;
  1114    9.864           0.000         281.000         281.000         279.500;
  1115    9.872           0.000         281.000         281.000         279.563;
  1116    9.881           0.000         281.000         281.000         279.625;
  1117    9.890           0.000         281.000         281.000         279.719;
  1118    9.899           0.000         281.000         281.000         279.781;
  1119    9.908           0.000         281.000         281.000         279.844;
  1120    9.917           0.000         281.000         281.000         279.906;
  1121    9.926           0.000         281.000         281.000         280.000;
  1122    9.934           0.000         281.000         281.000         280.000;
  1123    9.943           0.000         281.000         281.000         280.000;
  1124    9.952           0.000         281.000         281.031         280.063;
  1125    9.961           0.000         281.094         281.094         280.125;
  1126    9.970           0.000         281.156         281.156         281.063;
  1127    9.979           0.000         282.219         282.188         281.438;
  1128    9.988           0.000         282.625         282.531         281.813;
  1129    9.996           0.000         283.000         282.906         282.000]
